460800.0 -0.60 0.00 0.00 0.388
464400.0 -1.28 1.58 1.63 0.461
468000.0 -1.94 15.14 7.46 0.438
471600.0 -2.53 29.69 12.38 0.376
475200.0 -2.99 36.65 14.23 0.318
478800.0 -3.29 31.64 12.35 0.308
482400.0 -3.41 16.42 7.32 0.359
486000.0 -3.33 1.64 1.63 0.448
489600.0 -3.05 0.00 0.00 0.461
493200.0 -2.58 0.00 0.00 0.472
496800.0 -1.96 0.00 0.00 0.482
500400.0 -1.20 0.00 0.00 0.493
504000.0 -0.37 0.00 0.00 0.504
507600.0 0.48 0.00 0.00 0.515
511200.0 1.31 0.00 0.00 0.525
514800.0 2.05 0.00 0.00 0.536
518400.0 2.67 0.00 0.00 0.546
522000.0 3.12 0.00 0.00 0.556
525600.0 3.36 0.00 0.00 0.566
529200.0 3.40 0.00 0.00 0.576
532800.0 3.22 0.00 0.00 0.585
536400.0 2.83 0.00 0.00 0.594
540000.0 2.27 0.00 0.00 0.602
543600.0 1.57 0.00 0.00 0.609
547200.0 0.77 0.00 0.00 0.617
550800.0 -0.06 1.19 2.34 0.764
554400.0 -0.88 10.83 8.23 0.738
558000.0 -1.62 21.71 12.79 0.671
561600.0 -2.24 27.49 14.47 0.608
565200.0 -2.70 24.07 12.74 0.590
568800.0 -2.97 12.55 8.04 0.632
572400.0 -3.02 1.31 2.26 0.710
576000.0 -2.86 0.00 0.00 0.649
579600.0 -2.50 0.00 0.00 0.650
583200.0 -1.96 0.00 0.00 0.650
586800.0 -1.28 0.00 0.00 0.649
590400.0 -0.51 0.00 0.00 0.647
594000.0 0.30 0.00 0.00 0.645
597600.0 1.09 0.00 0.00 0.642
601200.0 1.80 0.00 0.00 0.638
604800.0 2.38 0.00 0.00 0.634
608400.0 2.79 0.00 0.00 0.628
612000.0 3.00 0.00 0.00 0.622
615600.0 2.98 0.00 0.00 0.616
619200.0 2.74 0.00 0.00 0.609
622800.0 2.28 0.00 0.00 0.601
626400.0 1.63 0.00 0.00 0.593
630000.0 0.83 0.00 0.00 0.584
633600.0 -0.07 0.00 0.00 0.575
637200.0 -1.02 1.45 2.29 0.687
640800.0 -1.96 12.71 8.19 0.640
644400.0 -2.83 25.56 12.89 0.553
648000.0 -3.58 32.64 14.65 0.469
651600.0 -4.15 29.10 12.82 0.433
655200.0 -4.52 15.75 7.85 0.456
658800.0 -4.66 1.82 1.95 0.517
662400.0 -4.56 0.00 0.00 0.492
666000.0 -4.24 0.00 0.00 0.481
669600.0 -3.71 0.00 0.00 0.470
673200.0 -3.00 0.00 0.00 0.460
676800.0 -2.18 0.00 0.00 0.449
680400.0 -1.29 0.00 0.00 0.439
684000.0 -0.39 0.00 0.00 0.430
687600.0 0.47 0.00 0.00 0.420
691200.0 1.21 0.00 0.00 0.411
694800.0 1.81 0.00 0.00 0.403
698400.0 2.21 0.00 0.00 0.395
702000.0 2.41 0.00 0.00 0.387
705600.0 2.37 0.00 0.00 0.381
709200.0 2.12 0.00 0.00 0.374
712800.0 1.68 0.00 0.00 0.369
716400.0 1.06 0.00 0.00 0.364
720000.0 0.33 0.00 0.00 0.360
723600.0 -0.47 2.18 1.79 0.408
727200.0 -1.29 17.53 7.83 0.371
730800.0 -2.05 33.70 12.92 0.295
734400.0 -2.72 41.67 14.84 0.224
738000.0 -3.23 36.55 12.88 0.201
741600.0 -3.56 19.82 7.61 0.239
745200.0 -3.68 2.43 1.62 0.315
748800.0 -3.58 0.00 0.00 0.353
752400.0 -3.25 0.00 0.00 0.356
756000.0 -2.73 0.00 0.00 0.360
759600.0 -2.04 0.00 0.00 0.364
763200.0 -1.23 0.00 0.00 0.369
766800.0 -0.34 0.00 0.00 0.374
770400.0 0.56 0.00 0.00 0.380
774000.0 1.42 0.00 0.00 0.387
777600.0 2.19 0.00 0.00 0.395
781200.0 2.82 0.00 0.00 0.403
784800.0 3.26 0.00 0.00 0.411
788400.0 3.50 0.00 0.00 0.420
792000.0 3.51 0.00 0.00 0.429
795600.0 3.31 0.00 0.00 0.439
799200.0 2.90 0.00 0.00 0.449
802800.0 2.33 0.00 0.00 0.459
806400.0 1.61 0.00 0.00 0.470
810000.0 0.82 2.00 2.26 0.574
813600.0 -0.01 14.91 8.39 0.555
817200.0 -0.82 28.27 13.27 0.495
820800.0 -1.55 34.77 15.08 0.440
824400.0 -2.16 30.24 13.25 0.432
828000.0 -2.61 16.20 8.28 0.484
831600.0 -2.87 2.05 2.29 0.573
835200.0 -2.93 0.00 0.00 0.555
838800.0 -2.80 0.00 0.00 0.565
842400.0 -2.48 0.00 0.00 0.574
846000.0 -2.00 0.00 0.00 0.583
849600.0 -1.41 0.00 0.00 0.592
853200.0 -0.74 0.00 0.00 0.600
856800.0 -0.05 0.00 0.00 0.608
860400.0 0.61 0.00 0.00 0.615
864000.0 1.19 0.00 0.00 0.622
867600.0 1.66 0.00 0.00 0.628
871200.0 1.96 0.00 0.00 0.633
874800.0 2.09 0.00 0.00 0.638
878400.0 2.02 0.00 0.00 0.642
882000.0 1.77 0.00 0.00 0.645
885600.0 1.34 0.00 0.00 0.647
889200.0 0.76 0.00 0.00 0.649
892800.0 0.08 0.00 0.00 0.650
896400.0 -0.67 1.61 2.89 0.800
900000.0 -1.43 11.66 8.98 0.765
903600.0 -2.16 22.84 13.60 0.690
907200.0 -2.81 29.05 15.31 0.617
910800.0 -3.33 25.94 13.56 0.591
914400.0 -3.69 14.23 8.75 0.623
918000.0 -3.87 1.93 2.68 0.692
921600.0 -3.86 0.00 0.00 0.629
925200.0 -3.66 0.00 0.00 0.623
928800.0 -3.29 0.00 0.00 0.617
932400.0 -2.77 0.00 0.00 0.610
936000.0 -2.15 0.00 0.00 0.602
939600.0 -1.45 0.00 0.00 0.594
943200.0 -0.75 0.00 0.00 0.585
946800.0 -0.07 0.00 0.00 0.576
950400.0 0.53 0.00 0.00 0.567
954000.0 1.02 0.00 0.00 0.557
957600.0 1.36 0.00 0.00 0.547
961200.0 1.53 0.00 0.00 0.536
964800.0 1.52 0.00 0.00 0.526
968400.0 1.35 0.00 0.00 0.515
972000.0 1.01 0.00 0.00 0.504
975600.0 0.56 0.00 0.00 0.493
979200.0 0.01 0.00 0.00 0.483
982800.0 -0.58 2.43 2.49 0.563
986400.0 -1.18 16.57 8.72 0.515
990000.0 -1.72 31.58 13.71 0.427
993600.0 -2.18 39.54 15.58 0.345
997200.0 -2.51 35.38 13.68 0.309
1000800.0 -2.69 19.96 8.43 0.334
1004400.0 -2.69 2.97 2.14 0.397
1008000.0 -2.51 0.00 0.00 0.404
1011600.0 -2.17 0.00 0.00 0.396
1015200.0 -1.68 0.00 0.00 0.389
1018800.0 -1.06 0.00 0.00 0.382
1022400.0 -0.37 0.00 0.00 0.375
1026000.0 0.35 0.00 0.00 0.370
1029600.0 1.06 0.00 0.00 0.365
1033200.0 1.70 0.00 0.00 0.360
1036800.0 2.24 0.00 0.00 0.357
1040400.0 2.64 0.00 0.00 0.354
1044000.0 2.86 0.00 0.00 0.352
1047600.0 2.90 0.00 0.00 0.351
1051200.0 2.75 0.00 0.00 0.350
1054800.0 2.41 0.00 0.00 0.350
1058400.0 1.92 0.00 0.00 0.351
1062000.0 1.30 0.00 0.00 0.353
1065600.0 0.60 0.00 0.00 0.356
1069200.0 -0.14 3.13 2.28 0.412
1072800.0 -0.86 19.57 8.71 0.384
1076400.0 -1.53 35.85 13.92 0.316
1080000.0 -2.08 43.67 15.88 0.254
1083600.0 -2.50 38.38 13.92 0.240
1087200.0 -2.74 21.51 8.58 0.286
1090800.0 -2.80 3.34 2.22 0.371
1094400.0 -2.67 0.00 0.00 0.401
1098000.0 -2.36 0.00 0.00 0.410
1101600.0 -1.90 0.00 0.00 0.418
1105200.0 -1.33 0.00 0.00 0.428
1108800.0 -0.67 0.00 0.00 0.437
1112400.0 0.01 0.00 0.00 0.447
1116000.0 0.66 0.00 0.00 0.458
1119600.0 1.25 0.00 0.00 0.468
1123200.0 1.71 0.00 0.00 0.479
1126800.0 2.01 0.00 0.00 0.489
1130400.0 2.14 0.00 0.00 0.500
1134000.0 2.06 0.00 0.00 0.511
1137600.0 1.79 0.00 0.00 0.522
1141200.0 1.33 0.00 0.00 0.532
1144800.0 0.71 0.00 0.00 0.543
1148400.0 -0.03 0.00 0.00 0.553
1152000.0 -0.85 0.00 0.00 0.563
1155600.0 -1.69 2.47 3.09 0.697
1159200.0 -2.50 14.56 9.46 0.676
1162800.0 -3.22 26.85 14.29 0.614
1166400.0 -3.81 33.11 16.08 0.555
1170000.0 -4.23 29.22 14.29 0.543
1173600.0 -4.45 16.30 9.36 0.591
1177200.0 -4.45 2.61 3.08 0.675
1180800.0 -4.23 0.00 0.00 0.627
1184400.0 -3.81 0.00 0.00 0.632
1188000.0 -3.21 0.00 0.00 0.637
1191600.0 -2.46 0.00 0.00 0.641
1195200.0 -1.62 0.00 0.00 0.644
1198800.0 -0.74 0.00 0.00 0.647
1202400.0 0.12 0.00 0.00 0.649
1206000.0 0.91 0.00 0.00 0.650
1209600.0 1.58 0.00 0.00 0.650
1213200.0 2.08 0.00 0.00 0.649
1216800.0 2.39 0.00 0.00 0.648
1220400.0 2.48 0.00 0.00 0.646
1224000.0 2.35 0.00 0.00 0.643
1227600.0 2.02 0.00 0.00 0.639
1231200.0 1.50 0.00 0.00 0.635
1234800.0 0.84 0.00 0.00 0.630
1238400.0 0.08 0.00 0.00 0.624
1242000.0 -0.73 2.49 3.40 0.757
1245600.0 -1.52 14.28 9.77 0.714
1249200.0 -2.23 26.89 14.56 0.630
1252800.0 -2.83 33.99 16.36 0.550
1256400.0 -3.26 30.79 14.56 0.516
1260000.0 -3.49 17.83 9.52 0.542
1263600.0 -3.49 3.12 3.07 0.604
1267200.0 -3.28 0.00 0.00 0.559
1270800.0 -2.85 0.00 0.00 0.548
1274400.0 -2.23 0.00 0.00 0.538
1278000.0 -1.46 0.00 0.00 0.528
1281600.0 -0.59 0.00 0.00 0.517
1285200.0 0.33 0.00 0.00 0.506
1288800.0 1.24 0.00 0.00 0.495
1292400.0 2.08 0.00 0.00 0.484
1296000.0 2.80 0.00 0.00 0.474
1299600.0 3.34 0.00 0.00 0.463
1303200.0 3.68 0.00 0.00 0.453
1306800.0 3.79 0.00 0.00 0.443
1310400.0 3.67 0.00 0.00 0.433
1314000.0 3.31 0.00 0.00 0.423
1317600.0 2.75 0.00 0.00 0.414
1321200.0 2.02 0.00 0.00 0.406
1324800.0 1.17 0.00 0.00 0.397
1328400.0 0.24 3.96 2.83 0.453
1332000.0 -0.70 21.06 9.52 0.410
1335600.0 -1.58 37.96 14.81 0.328
1339200.0 -2.37 46.55 16.81 0.251
1342800.0 -3.00 41.71 14.83 0.221
1346400.0 -3.45 24.45 9.32 0.253
1350000.0 -3.67 4.59 2.56 0.323
1353600.0 -3.68 0.00 0.00 0.354
1357200.0 -3.46 0.00 0.00 0.352
1360800.0 -3.04 0.00 0.00 0.351
1364400.0 -2.46 0.00 0.00 0.350
1368000.0 -1.74 0.00 0.00 0.350
1371600.0 -0.96 0.00 0.00 0.351
1375200.0 -0.16 0.00 0.00 0.353
1378800.0 0.61 0.00 0.00 0.355
1382400.0 1.27 0.00 0.00 0.358
1386000.0 1.80 0.00 0.00 0.362
1389600.0 2.15 0.00 0.00 0.367
1393200.0 2.29 0.00 0.00 0.372
1396800.0 2.21 0.00 0.00 0.378
1400400.0 1.92 0.00 0.00 0.385
1404000.0 1.44 0.00 0.00 0.392
1407600.0 0.79 0.00 0.00 0.400
1411200.0 0.02 0.00 0.00 0.408
1414800.0 -0.82 4.17 3.10 0.489
1418400.0 -1.68 20.56 9.89 0.468
1422000.0 -2.49 36.08 15.13 0.407
1425600.0 -3.22 43.52 17.09 0.351
1429200.0 -3.80 38.45 15.16 0.342
1432800.0 -4.21 22.28 9.82 0.393
1436400.0 -4.40 4.29 3.13 0.483
1440000.0 -4.39 0.00 0.00 0.488
1443600.0 -4.15 0.00 0.00 0.498
1447200.0 -3.72 0.00 0.00 0.509
1450800.0 -3.11 0.00 0.00 0.520
1454400.0 -2.38 0.00 0.00 0.531
1458000.0 -1.56 0.00 0.00 0.541
1461600.0 -0.71 0.00 0.00 0.551
1465200.0 0.12 0.00 0.00 0.561
1468800.0 0.87 0.00 0.00 0.571
1472400.0 1.49 0.00 0.00 0.580
1476000.0 1.96 0.00 0.00 0.589
1479600.0 2.24 0.00 0.00 0.598
1483200.0 2.32 0.00 0.00 0.606
1486800.0 2.20 0.00 0.00 0.613
1490400.0 1.90 0.00 0.00 0.620
1494000.0 1.45 0.00 0.00 0.626
1497600.0 0.87 0.00 0.00 0.632
1501200.0 0.21 3.14 4.01 0.782
1504800.0 -0.47 14.95 10.60 0.754
1508400.0 -1.12 26.91 15.43 0.684
1512000.0 -1.70 33.42 17.24 0.619
1515600.0 -2.17 30.08 15.47 0.599
1519200.0 -2.48 17.62 10.47 0.638
1522800.0 -2.62 3.55 3.89 0.713
1526400.0 -2.57 0.00 0.00 0.650
1530000.0 -2.34 0.00 0.00 0.648
1533600.0 -1.94 0.00 0.00 0.646
1537200.0 -1.40 0.00 0.00 0.644
1540800.0 -0.75 0.00 0.00 0.640
1544400.0 -0.05 0.00 0.00 0.636
1548000.0 0.66 0.00 0.00 0.631
1551600.0 1.34 0.00 0.00 0.625
1555200.0 1.93 0.00 0.00 0.619
1558800.0 2.40 0.00 0.00 0.612
1562400.0 2.71 0.00 0.00 0.605
1566000.0 2.84 0.00 0.00 0.597
1569600.0 2.78 0.00 0.00 0.588
1573200.0 2.53 0.00 0.00 0.579
1576800.0 2.12 0.00 0.00 0.570
1580400.0 1.56 0.00 0.00 0.560
1584000.0 0.90 0.00 0.00 0.550
1587600.0 0.18 4.11 3.89 0.653
1591200.0 -0.55 18.88 10.67 0.605
1594800.0 -1.25 33.78 15.78 0.517
1598400.0 -1.87 41.98 17.72 0.434
1602000.0 -2.37 38.33 15.83 0.397
1605600.0 -2.71 23.27 10.46 0.420
1609200.0 -2.89 5.13 3.51 0.481
1612800.0 -2.89 0.00 0.00 0.465
1616400.0 -2.71 0.00 0.00 0.455
1620000.0 -2.38 0.00 0.00 0.444
1623600.0 -1.92 0.00 0.00 0.434
1627200.0 -1.36 0.00 0.00 0.425
1630800.0 -0.76 0.00 0.00 0.416
1634400.0 -0.16 0.00 0.00 0.407
1638000.0 0.39 0.00 0.00 0.399
1641600.0 0.85 0.00 0.00 0.391
1645200.0 1.19 0.00 0.00 0.384
1648800.0 1.38 0.00 0.00 0.377
1652400.0 1.39 0.00 0.00 0.372
1656000.0 1.23 0.00 0.00 0.366
1659600.0 0.90 0.00 0.00 0.362
1663200.0 0.43 0.00 0.00 0.358
1666800.0 -0.16 0.00 0.00 0.355
1670400.0 -0.82 0.00 0.00 0.352
1674000.0 -1.52 5.93 3.47 0.401
1677600.0 -2.19 25.24 10.66 0.366
1681200.0 -2.80 43.18 16.19 0.293
1684800.0 -3.29 51.99 18.28 0.224
1688400.0 -3.65 46.65 16.25 0.204
1692000.0 -3.82 28.30 10.56 0.244
1695600.0 -3.81 6.52 3.34 0.324
1699200.0 -3.61 0.00 0.00 0.362
1702800.0 -3.22 0.00 0.00 0.366
1706400.0 -2.68 0.00 0.00 0.371
1710000.0 -2.02 0.00 0.00 0.377
1713600.0 -1.27 0.00 0.00 0.384
1717200.0 -0.49 0.00 0.00 0.391
1720800.0 0.28 0.00 0.00 0.398
1724400.0 0.98 0.00 0.00 0.407
1728000.0 1.56 0.00 0.00 0.415
1731600.0 2.00 0.00 0.00 0.425
1735200.0 2.26 0.00 0.00 0.434
1738800.0 2.32 0.00 0.00 0.444
1742400.0 2.20 0.00 0.00 0.454
1746000.0 1.89 0.00 0.00 0.465
1749600.0 1.42 0.00 0.00 0.475
1753200.0 0.83 0.00 0.00 0.486
1756800.0 0.16 0.00 0.00 0.497
1760400.0 -0.55 5.15 4.22 0.610
1764000.0 -1.23 20.63 11.26 0.591
1767600.0 -1.83 34.99 16.47 0.531
1771200.0 -2.32 42.09 18.41 0.476
1774800.0 -2.66 37.57 16.52 0.467
1778400.0 -2.81 22.56 11.23 0.518
1782000.0 -2.76 5.28 4.27 0.606
1785600.0 -2.51 0.00 0.00 0.579
1789200.0 -2.08 0.00 0.00 0.588
1792800.0 -1.49 0.00 0.00 0.596
1796400.0 -0.77 0.00 0.00 0.604
1800000.0 0.02 0.00 0.00 0.612
1803600.0 0.83 0.00 0.00 0.619
1807200.0 1.62 0.00 0.00 0.625
1810800.0 2.32 0.00 0.00 0.631
1814400.0 2.88 0.00 0.00 0.636
1818000.0 3.27 0.00 0.00 0.640
1821600.0 3.46 0.00 0.00 0.643
1825200.0 3.43 0.00 0.00 0.646
1828800.0 3.18 0.00 0.00 0.648
1832400.0 2.72 0.00 0.00 0.650
1836000.0 2.08 0.00 0.00 0.650
1839600.0 1.29 0.00 0.00 0.650
1843200.0 0.41 0.00 0.00 0.649
1846800.0 -0.51 4.33 4.92 0.796
1850400.0 -1.41 17.10 11.77 0.758
1854000.0 -2.23 29.94 16.74 0.680
1857600.0 -2.93 37.23 18.63 0.605
1861200.0 -3.47 34.16 16.83 0.576
1864800.0 -3.80 21.10 11.66 0.607
1868400.0 -3.91 5.27 4.67 0.674
1872000.0 -3.79 0.00 0.00 0.613
1875600.0 -3.46 0.00 0.00 0.606
1879200.0 -2.95 0.00 0.00 0.598
1882800.0 -2.28 0.00 0.00 0.590
1886400.0 -1.50 0.00 0.00 0.581
1890000.0 -0.68 0.00 0.00 0.572
1893600.0 0.14 0.00 0.00 0.562
1897200.0 0.89 0.00 0.00 0.552
1900800.0 1.52 0.00 0.00 0.542
1904400.0 1.99 0.00 0.00 0.531
1908000.0 2.26 0.00 0.00 0.520
1911600.0 2.31 0.00 0.00 0.510
1915200.0 2.14 0.00 0.00 0.499
1918800.0 1.76 0.00 0.00 0.488
1922400.0 1.19 0.00 0.00 0.477
1926000.0 0.46 0.00 0.00 0.467
1929600.0 -0.37 0.00 0.00 0.456
1933200.0 -1.25 6.68 4.49 0.528
1936800.0 -2.13 25.06 11.82 0.481
1940400.0 -2.94 42.45 17.31 0.394
1944000.0 -3.62 51.67 19.41 0.313
1947600.0 -4.14 47.32 17.43 0.278
1951200.0 -4.45 29.90 11.70 0.305
1954800.0 -4.54 8.02 4.17 0.370
1958400.0 -4.39 0.00 0.00 0.385
1962000.0 -4.01 0.00 0.00 0.378
1965600.0 -3.43 0.00 0.00 0.372
1969200.0 -2.67 0.00 0.00 0.367
1972800.0 -1.79 0.00 0.00 0.362
1976400.0 -0.85 0.00 0.00 0.358
1980000.0 0.11 0.00 0.00 0.355
1983600.0 1.02 0.00 0.00 0.353
1987200.0 1.83 0.00 0.00 0.351
1990800.0 2.48 0.00 0.00 0.350
1994400.0 2.95 0.00 0.00 0.350
1998000.0 3.19 0.00 0.00 0.351
2001600.0 3.21 0.00 0.00 0.352
2005200.0 3.00 0.00 0.00 0.354
2008800.0 2.59 0.00 0.00 0.357
2012400.0 2.00 0.00 0.00 0.361
2016000.0 1.29 0.00 0.00 0.365
2019600.0 0.49 8.06 4.50 0.427
2023200.0 -0.32 28.17 12.11 0.401
2026800.0 -1.10 46.05 17.77 0.336
2030400.0 -1.80 54.67 19.90 0.276
2034000.0 -2.35 49.21 17.87 0.263
2037600.0 -2.73 30.81 12.09 0.312
2041200.0 -2.91 8.45 4.50 0.399
2044800.0 -2.88 0.00 0.00 0.423
2048400.0 -2.64 0.00 0.00 0.432
2052000.0 -2.20 0.00 0.00 0.442
2055600.0 -1.60 0.00 0.00 0.452
2059200.0 -0.88 0.00 0.00 0.463
2062800.0 -0.09 0.00 0.00 0.473
2066400.0 0.72 0.00 0.00 0.484
2070000.0 1.49 0.00 0.00 0.495
2073600.0 2.17 0.00 0.00 0.506
2077200.0 2.71 0.00 0.00 0.516
2080800.0 3.08 0.00 0.00 0.527
2084400.0 3.25 0.00 0.00 0.538
2088000.0 3.20 0.00 0.00 0.548
2091600.0 2.94 0.00 0.00 0.558
2095200.0 2.49 0.00 0.00 0.568
2098800.0 1.86 0.00 0.00 0.577
2102400.0 1.11 0.00 0.00 0.586
2106000.0 0.29 6.11 5.52 0.727
2109600.0 -0.57 20.60 12.73 0.704
2113200.0 -1.40 34.12 17.89 0.640
2116800.0 -2.15 41.23 19.84 0.580
2120400.0 -2.77 37.41 18.00 0.566
2124000.0 -3.24 23.37 12.72 0.611
2127600.0 -3.51 6.53 5.50 0.693
2131200.0 -3.59 0.00 0.00 0.639
2134800.0 -3.46 0.00 0.00 0.643
2138400.0 -3.15 0.00 0.00 0.646
2142000.0 -2.68 0.00 0.00 0.648
2145600.0 -2.09 0.00 0.00 0.649
2149200.0 -1.42 0.00 0.00 0.650
2152800.0 -0.73 0.00 0.00 0.650
2156400.0 -0.06 0.00 0.00 0.649
2160000.0 0.55 0.00 0.00 0.647
2163600.0 1.03 0.00 0.00 0.645
2167200.0 1.37 0.00 0.00 0.641
2170800.0 1.54 0.00 0.00 0.637
2174400.0 1.52 0.00 0.00 0.633
2178000.0 1.33 0.00 0.00 0.627
2181600.0 0.97 0.00 0.00 0.621
2185200.0 0.47 0.00 0.00 0.615
2188800.0 -0.13 0.00 0.00 0.607
2192400.0 -0.79 6.55 5.81 0.733
2196000.0 -1.46 21.83 13.08 0.688
2199600.0 -2.09 36.72 18.34 0.602
2203200.0 -2.63 45.22 20.37 0.521
2206800.0 -3.05 42.02 18.51 0.485
2210400.0 -3.31 27.25 13.03 0.510
2214000.0 -3.39 8.22 5.49 0.571
2217600.0 -3.29 0.00 0.00 0.533
2221200.0 -3.00 0.00 0.00 0.522
2224800.0 -2.55 0.00 0.00 0.511
2228400.0 -1.96 0.00 0.00 0.501
2232000.0 -1.28 0.00 0.00 0.490
2235600.0 -0.54 0.00 0.00 0.479
2239200.0 0.21 0.00 0.00 0.468
2242800.0 0.92 0.00 0.00 0.458
2246400.0 1.54 0.00 0.00 0.448
2250000.0 2.03 0.00 0.00 0.438
2253600.0 2.37 0.00 0.00 0.428
2257200.0 2.53 0.00 0.00 0.419
